order,id,spot,u_ppm,th_ppm,th_u,th_wr,u_wr,composition_index,t_sat,th_z_wr,u_z_wr
5181,185950.1,10.1,165,106,0.64,40.69,2.35,1.26,854,2.6,70.13
5182,185950.1,8.1,131,108,0.82,40.69,2.35,1.26,854,2.64,55.56
5183,185950.1,13.1,203,125,0.62,40.69,2.35,1.26,854,3.08,86.27
5184,185950.1,11.1,181,136,0.75,40.69,2.35,1.26,854,3.34,77.17
5185,185950.1,18.1,213,157,0.74,40.69,2.35,1.26,854,3.86,90.68
5186,185950.1,5.1,441,208,0.47,40.69,2.35,1.26,854,5.11,187.45
5187,185950.1,1.1,316,208,0.66,40.69,2.35,1.26,854,5.12,134.39
5188,185950.1,15.1,289,212,0.73,40.69,2.35,1.26,854,5.21,122.81
5189,185950.1,14.1,261,278,1.07,40.69,2.35,1.26,854,6.84,110.97
5190,185950.1,2.1,476,471,0.99,40.69,2.35,1.26,854,11.59,202.76
5191,185950.1,4.1,450,558,1.24,40.69,2.35,1.26,854,13.72,191.38
5192,185950.1,7.1,482,609,1.26,40.69,2.35,1.26,854,14.97,205.23
5193,185955.1,5.1,102,70,0.69,8.38,4.2,1.25,685,8.37,24.33
5194,185955.1,2.1,95,115,1.22,8.38,4.2,1.25,685,13.76,22.55
5195,185955.1,8.1,260,150,0.58,8.38,4.2,1.25,685,17.91,61.8
5196,185955.1,11.1,304,162,0.53,8.38,4.2,1.25,685,19.29,72.45
5197,185955.1,19.1,222,162,0.73,8.38,4.2,1.25,685,19.37,52.82
5198,185955.1,15.1,186,212,1.13,8.38,4.2,1.25,685,25.25,44.4
5199,185955.1,9.1,501,339,0.68,8.38,4.2,1.25,685,40.41,119.28
5200,185957.1,4.1,69,45,0.64,5.96,1.38,1.88,728,7.48,50.17
5201,185957.1,7.1,71,45,0.64,5.96,1.38,1.88,728,7.59,51.34
5202,185957.1,17.1,82,54,0.66,5.96,1.38,1.88,728,9.04,59.12
5203,185957.1,8.1,68,55,0.81,5.96,1.38,1.88,728,9.23,48.95
5204,185957.1,14.1,74,56,0.75,5.96,1.38,1.88,728,9.33,53.51
5205,185957.1,5.1,75,56,0.75,5.96,1.38,1.88,728,9.4,54.05
5206,185957.1,9.1,68,59,0.87,5.96,1.38,1.88,728,9.97,49.3
5207,185957.1,16.1,98,65,0.66,5.96,1.38,1.88,728,10.88,71.2
5208,185957.1,13.1,88,70,0.79,5.96,1.38,1.88,728,11.69,63.85
5209,185957.1,10.1,108,73,0.67,5.96,1.38,1.88,728,12.22,78.47
5210,185957.1,12.1,105,75,0.72,5.96,1.38,1.88,728,12.57,75.9
5211,185957.1,3.1,116,93,0.8,5.96,1.38,1.88,728,15.68,84.33
5212,185957.1,11.1,124,102,0.82,5.96,1.38,1.88,728,17.12,90.01
5213,185957.1,6.1,109,104,0.95,5.96,1.38,1.88,728,17.37,78.72
5214,185957.1,2.1,144,107,0.74,5.96,1.38,1.88,728,17.9,104.09
5215,185957.1,15.1,150,118,0.79,5.96,1.38,1.88,728,19.75,108.52
5216,185958.1,1.1,37,25,0.68,5.5,1.44,1.48,763,4.6,25.72
5217,185958.1,10.1,49,36,0.73,5.5,1.44,1.48,763,6.55,34.37
5218,185958.1,11.1,85,49,0.58,5.5,1.44,1.48,763,8.93,59.06
5219,185958.1,2.1,95,50,0.52,5.5,1.44,1.48,763,9.04,66.3
5220,185958.1,12.1,107,58,0.54,5.5,1.44,1.48,763,10.49,73.99
5221,185958.1,4.1,122,58,0.48,5.5,1.44,1.48,763,10.57,84.56
5222,185958.1,9.1,138,71,0.51,5.5,1.44,1.48,763,12.84,95.87
5223,185958.1,6.1,90,73,0.82,5.5,1.44,1.48,763,13.32,62.32
5224,185958.1,7.1,96,75,0.79,5.5,1.44,1.48,763,13.71,66.38
5225,185958.1,13.1,166,84,0.5,5.5,1.44,1.48,763,15.19,115.49
5226,185958.1,3.1,94,88,0.93,5.5,1.44,1.48,763,15.93,65.47
5227,185958.1,8.1,88,96,1.08,5.5,1.44,1.48,763,17.39,61.25
5228,185958.1,14.1,213,213,1,5.5,1.44,1.48,763,38.69,147.73
5229,185959.1,1.1,70,47,0.68,4.45,1.13,>,>,10.65,61.54
5230,185959.1,11.1,68,50,0.74,4.45,1.13,>,>,11.32,60.15
5231,185959.1,9.1,74,53,0.71,4.45,1.13,>,>,11.8,65.57
5232,185959.1,10.1,80,53,0.67,4.45,1.13,>,>,11.96,70.67
5233,185959.1,12.1,76,60,0.78,4.45,1.13,>,>,13.47,67.65
5234,185959.1,7.1,81,64,0.78,4.45,1.13,>,>,14.32,71.9
5235,185959.1,8.1,96,67,0.7,4.45,1.13,>,>,15.07,85.39
5236,185959.1,3.1,78,85,1.09,4.45,1.13,>,>,19.09,69.26
5237,185959.1,4.1,95,100,1.06,4.45,1.13,>,>,22.56,83.69
5238,185959.1,2.1,162,113,0.7,4.45,1.13,>,>,25.39,143.04
5239,185959.1,5.1,125,115,0.92,4.45,1.13,>,>,25.86,110.82
5240,187103.1,42.1,179,75,0.42,37.63,1.62,1.4,789,1.99,110.49
5241,187103.1,28.1,355,228,0.64,37.63,1.62,1.4,789,6.06,219.14
5242,187103.1,47.2,860,239,0.28,37.63,1.62,1.4,789,6.35,530.86
5243,187103.1,44.1,610,244,0.4,37.63,1.62,1.4,789,6.48,376.54
5244,187103.1,13.1,1155,273,0.24,37.63,1.62,1.4,789,7.25,712.96
5245,187103.1,25.1,1058,279,0.26,37.63,1.62,1.4,789,7.41,653.09
5246,187103.1,6.1,1157,285,0.25,37.63,1.62,1.4,789,7.57,714.2
5247,187103.1,24.1,1300,303,0.23,37.63,1.62,1.4,789,8.05,802.47
5248,187103.1,58.1,984,305,0.31,37.63,1.62,1.4,789,8.11,607.41
5249,187103.1,9.1,930,309,0.33,37.63,1.62,1.4,789,8.21,574.07
5250,187103.1,21.1,1255,312,0.25,37.63,1.62,1.4,789,8.29,774.69
5251,187103.1,12.1,999,315,0.32,37.63,1.62,1.4,789,8.37,616.67
5252,187103.1,59.1,1643,319,0.19,37.63,1.62,1.4,789,8.48,1014.2
5253,187103.1,16.1,1009,333,0.33,37.63,1.62,1.4,789,8.85,622.84
5254,187103.1,62.1,1075,339,0.32,37.63,1.62,1.4,789,9.01,663.58
5255,187103.1,29.2,853,341,0.4,37.63,1.62,1.4,789,9.06,526.54
5256,187103.1,4.1,961,342,0.36,37.63,1.62,1.4,789,9.09,593.21
5257,187103.1,15.1,1072,343,0.32,37.63,1.62,1.4,789,9.12,661.73
5258,187103.1,11.1,1377,344,0.25,37.63,1.62,1.4,789,9.14,850
5259,187103.1,55.1,1018,348,0.34,37.63,1.62,1.4,789,9.25,628.4
5260,187103.1,57.1,1825,353,0.19,37.63,1.62,1.4,789,9.38,1126.54
5261,187103.1,7.1,1200,358,0.3,37.63,1.62,1.4,789,9.51,740.74
5262,187103.1,20.1,1176,370,0.31,37.63,1.62,1.4,789,9.83,725.93
5263,187103.1,22.1,1428,373,0.26,37.63,1.62,1.4,789,9.91,881.48
5264,187103.1,56.1,1145,374,0.33,37.63,1.62,1.4,789,9.94,706.79
5265,187103.1,3.1,1000,375,0.38,37.63,1.62,1.4,789,9.97,617.28
5266,187103.1,61.1,1118,381,0.34,37.63,1.62,1.4,789,10.12,690.12
5267,187103.1,60.1,2002,390,0.19,37.63,1.62,1.4,789,10.36,1235.8
5268,187103.1,51.1,1666,399,0.24,37.63,1.62,1.4,789,10.6,1028.4
5269,187103.1,8.1,1011,408,0.4,37.63,1.62,1.4,789,10.84,624.07
5270,187103.1,5.1,2306,410,0.18,37.63,1.62,1.4,789,10.9,1423.46
5271,187103.1,52.1,1148,429,0.37,37.63,1.62,1.4,789,11.4,708.64
5272,187103.1,54.1,2701,495,0.18,37.63,1.62,1.4,789,13.15,1667.28
5273,187105.1,17.1,87,8,0.09,6.01,0.8,1.7,953,1.33,108.75
5274,187105.1,19.1,47,57,1.21,6.01,0.8,1.7,953,9.48,58.75
5275,187105.1,21.1,76,57,0.75,6.01,0.8,1.7,953,9.48,95
5276,187105.1,20.1,50,60,1.2,6.01,0.8,1.7,953,9.98,62.5
5277,187105.1,23.1,57,61,1.07,6.01,0.8,1.7,953,10.15,71.25
5278,187105.1,39.1,61,68,1.11,6.01,0.8,1.7,953,11.31,76.25
5279,187105.1,5.2,64,71,1.11,6.01,0.8,1.7,953,11.81,80
5280,187105.1,25.1,81,73,0.9,6.01,0.8,1.7,953,12.15,101.25
5281,187105.1,4.1,64,74,1.16,6.01,0.8,1.7,953,12.31,80
5282,187105.1,24.1,77,77,1,6.01,0.8,1.7,953,12.81,96.25
5283,187105.1,13.1,72,79,1.1,6.01,0.8,1.7,953,13.14,90
5284,187105.1,22.1,58,82,1.41,6.01,0.8,1.7,953,13.64,72.5
5285,187105.1,9.1,75,82,1.09,6.01,0.8,1.7,953,13.64,93.75
5286,187105.1,26.1,78,85,1.09,6.01,0.8,1.7,953,14.14,97.5
5287,187105.1,16.1,78,86,1.1,6.01,0.8,1.7,953,14.31,97.5
5288,187105.1,35.1,74,89,1.2,6.01,0.8,1.7,953,14.81,92.5
5289,187105.1,29.1,63,96,1.52,6.01,0.8,1.7,953,15.97,78.75
5290,187105.1,12.1,74,104,1.41,6.01,0.8,1.7,953,17.3,92.5
5291,187105.1,32.1,73,138,1.89,6.01,0.8,1.7,953,22.96,91.25
5292,187105.1,15.1,82,145,1.77,6.01,0.8,1.7,953,24.13,102.5
5293,187105.1,40.1,110,154,1.4,6.01,0.8,1.7,953,25.62,137.5
5294,187105.1,57.1,167,201,1.2,6.01,0.8,1.7,953,33.44,208.75
5295,187105.1,2.1,93,205,2.2,6.01,0.8,1.7,953,34.11,116.25
5296,187105.1,2.2,501,226,0.45,6.01,0.8,1.7,953,37.6,626.25
5297,187105.1,6.1,180,343,1.91,6.01,0.8,1.7,953,57.07,225
5298,187105.1,49.1,250,459,1.84,6.01,0.8,1.7,953,76.37,312.5
5299,187113.1,13.1,1720,48,0.03,0.1,0.4,1.37,708,480,4300
5300,187113.1,2.1,826,52,0.06,0.1,0.4,1.37,708,520,2065
5301,187113.1,17.1,1893,52,0.03,0.1,0.4,1.37,708,520,4732.5
5302,187113.1,1.1,1819,54,0.03,0.1,0.4,1.37,708,540,4547.5
5303,187113.1,3.1,2024,63,0.03,0.1,0.4,1.37,708,630,5060
5304,187113.1,19.1,1930,70,0.04,0.1,0.4,1.37,708,700,4825
5305,187113.1,10.1,1011,77,0.08,0.1,0.4,1.37,708,770,2527.5
5306,187113.1,4.1,2276,77,0.03,0.1,0.4,1.37,708,770,5690
5307,187113.1,5.1,915,84,0.09,0.1,0.4,1.37,708,840,2287.5
5308,187113.1,14.1,1173,95,0.08,0.1,0.4,1.37,708,950,2932.5
5309,187113.1,15.1,1758,96,0.05,0.1,0.4,1.37,708,960,4395
5310,187113.1,25.1,1562,97,0.06,0.1,0.4,1.37,708,970,3905
5311,187113.1,8.1,1011,170,0.17,0.1,0.4,1.37,708,1700,2527.5
5312,187113.1,12.1,728,224,0.31,0.1,0.4,1.37,708,2240,1820
5313,187113.1,7.1,1611,396,0.25,0.1,0.4,1.37,708,3960,4027.5
5314,187113.1,11.1,1454,398,0.27,0.1,0.4,1.37,708,3980,3635
5315,187154.1,8.1,745,272,0.36,1.57,0.388,>,>,173.11,1919.46
5316,187154.1,10.1,901,275,0.31,1.57,0.388,>,>,174.98,2321
5317,187154.1,9.1,729,303,0.42,1.57,0.388,>,>,192.95,1877.86
5318,187154.1,15.1,1637,545,0.33,1.57,0.388,>,>,347.02,4219.36
5319,187154.1,11.1,2222,575,0.26,1.57,0.388,>,>,366.39,5726.43
5320,187154.1,13.1,500,635,1.27,1.57,0.388,>,>,404.66,1289.42
5321,187154.1,3.1,2004,668,0.33,1.57,0.388,>,>,425.37,5165.8
5322,187154.1,5.1,642,703,1.09,1.57,0.388,>,>,447.75,1655.81
5323,187154.1,7.1,1059,766,0.72,1.57,0.388,>,>,487.58,2729.87
5324,187154.1,12.1,707,804,1.14,1.57,0.388,>,>,512.28,1821.86
5325,187154.1,6.1,1133,836,0.74,1.57,0.388,>,>,532.39,2921.2
5326,187154.1,4.1,1836,1104,0.6,1.57,0.388,>,>,703.02,4732
5327,187177.1,9.1,63,52,0.83,28.19,4.299,1.64,898,1.85,14.65
5328,187177.1,22.1,76,69,0.9,28.19,4.299,1.64,898,2.44,17.71
5329,187177.1,5.1,76,85,1.12,28.19,4.299,1.64,898,3.01,17.7
5330,187177.1,19.1,311,188,0.61,28.19,4.299,1.64,898,6.68,72.33
5331,187177.1,10.1,183,258,1.41,28.19,4.299,1.64,898,9.13,42.59
5332,187177.1,15.1,183,279,1.52,28.19,4.299,1.64,898,9.89,42.67
5333,187256.1,3.1,214,176,0.83,27.85,3.71,1.48,885,6.33,57.58
5334,187256.1,5.1,191,181,0.95,27.85,3.71,1.48,885,6.51,51.55
5335,187256.1,12.1,177,188,1.06,27.85,3.71,1.48,885,6.75,47.76
5336,187256.1,15.1,200,190,0.95,27.85,3.71,1.48,885,6.81,53.97
5337,187256.1,16.1,167,196,1.17,27.85,3.71,1.48,885,7.02,45.13
5338,187256.1,13.1,262,209,0.8,27.85,3.71,1.48,885,7.49,70.56
5339,187256.1,8.1,182,218,1.2,27.85,3.71,1.48,885,7.84,48.97
5340,187256.1,4.1,243,233,0.96,27.85,3.71,1.48,885,8.38,65.6
5341,187256.1,1.1,233,307,1.32,27.85,3.71,1.48,885,11.03,62.79
5342,187256.1,6.1,485,341,0.7,27.85,3.71,1.48,885,12.24,130.63
5343,187256.1,7.1,420,356,0.85,27.85,3.71,1.48,885,12.79,113.17
5344,187256.1,10.1,613,389,0.63,27.85,3.71,1.48,885,13.98,165.31
5345,187256.1,14.1,426,423,0.99,27.85,3.71,1.48,885,15.2,114.85
5346,187256.1,11.1,522,484,0.93,27.85,3.71,1.48,885,17.39,140.67
5347,187256.1,9.1,450,488,1.08,27.85,3.71,1.48,885,17.54,121.42
5348,187256.1,17.1,444,612,1.38,27.85,3.71,1.48,885,21.97,119.61
5349,187256.1,2.1,4134,4413,1.07,27.85,3.71,1.48,885,158.46,1114.25
5350,187274.1,2.1,1815,184,0.1,79.99,5.6,1.3,814,2.3,324.11
5351,187274.1,8.1,1909,221,0.12,79.99,5.6,1.3,814,2.76,340.89
5352,187274.1,9.1,1534,260,0.17,79.99,5.6,1.3,814,3.25,273.93
5353,187274.1,1.1,4184,260,0.06,79.99,5.6,1.3,814,3.25,747.14
5354,187274.1,16.1,1801,332,0.18,79.99,5.6,1.3,814,4.15,321.61
5355,187274.1,15.1,3394,345,0.1,79.99,5.6,1.3,814,4.31,606.07
5356,187274.1,3.1,5040,418,0.08,79.99,5.6,1.3,814,5.23,900
5357,187274.1,13.1,5630,617,0.11,79.99,5.6,1.3,814,7.71,1005.36
5358,187274.1,7.1,1751,1160,0.66,79.99,5.6,1.3,814,14.5,312.68
5359,189523.1,1.1,37,53,1.43,30.48,2.82,1.6,902,1.74,13.12
5360,189523.1,9.1,45,57,1.27,30.48,2.82,1.6,902,1.87,15.96
5361,189523.1,6.1,202,62,0.31,30.48,2.82,1.6,902,2.03,71.63
5362,189523.1,20.1,56,72,1.29,30.48,2.82,1.6,902,2.36,19.86
5363,189523.1,7.1,69,76,1.1,30.48,2.82,1.6,902,2.49,24.47
5364,189523.1,4.1,66,80,1.21,30.48,2.82,1.6,902,2.62,23.4
5365,189523.1,13.1,103,96,0.93,30.48,2.82,1.6,902,3.15,36.52
5366,189523.1,19.1,105,118,1.12,30.48,2.82,1.6,902,3.87,37.23
5367,189523.1,8.1,133,127,0.95,30.48,2.82,1.6,902,4.17,47.16
5368,189523.1,12.1,153,156,1.02,30.48,2.82,1.6,902,5.12,54.26
5369,189523.1,18.1,170,162,0.95,30.48,2.82,1.6,902,5.31,60.28
5370,189523.1,3.1,208,177,0.85,30.48,2.82,1.6,902,5.81,73.76
5371,189523.1,10.1,185,183,0.99,30.48,2.82,1.6,902,6,65.6
5372,189523.1,17.1,217,224,1.03,30.48,2.82,1.6,902,7.35,76.95
5373,189523.1,16.1,229,236,1.03,30.48,2.82,1.6,902,7.74,81.21
5374,189523.1,5.1,268,266,0.99,30.48,2.82,1.6,902,8.73,95.04
5375,189523.1,2.1,207,280,1.35,30.48,2.82,1.6,902,9.19,73.4
5376,189523.1,15.1,359,335,0.93,30.48,2.82,1.6,902,10.99,127.3
5377,190231.1,8.1,107,139,1.3,103.4,4.94,1.46,952,1.34,21.64
5378,190231.1,13.1,172,203,1.18,103.4,4.94,1.46,952,1.96,34.79
5379,190231.1,16.1,177,207,1.17,103.4,4.94,1.46,952,2,35.83
5380,190231.1,12.1,158,215,1.36,103.4,4.94,1.46,952,2.08,31.98
5381,190231.1,4.1,185,225,1.22,103.4,4.94,1.46,952,2.18,37.37
5382,190231.1,1.1,222,233,1.05,103.4,4.94,1.46,952,2.25,44.88
5383,190231.1,11.1,199,248,1.24,103.4,4.94,1.46,952,2.4,40.29
5384,190231.1,7.1,248,270,1.09,103.4,4.94,1.46,952,2.61,50.15
5385,190231.1,5.1,287,282,0.98,103.4,4.94,1.46,952,2.73,58.09
5386,190231.1,9.1,198,318,1.6,103.4,4.94,1.46,952,3.08,40.12
5387,190231.1,14.1,271,339,1.25,103.4,4.94,1.46,952,3.27,54.87
5388,190231.1,10.1,442,403,0.91,103.4,4.94,1.46,952,3.89,89.55
5389,190231.1,15.1,514,430,0.84,103.4,4.94,1.46,952,4.16,104.14
5390,190231.1,2.1,537,460,0.86,103.4,4.94,1.46,952,4.45,108.79
5391,190231.1,3.1,874,468,0.54,103.4,4.94,1.46,952,4.52,176.99
5392,191056.1,9.2,34,0,0,0.4,0.1,,,0.29,338.78
5393,191056.1,12.1,49,0,0,0.4,0.1,,,0.29,488.04
5394,191056.1,12.2,62,0,0,0.4,0.1,,,0.32,623.28
5395,191056.1,11.1,101,0,0,0.4,0.1,,,0.64,1008.42
5396,191056.1,10.2,145,0,0,0.4,0.1,,,0.88,1454.09
5397,191056.1,9.3,63,0,0.01,0.4,0.1,,,1.03,625.46
5398,191056.1,4.1,179,0,0,0.4,0.1,,,1.04,1792.14
5399,191056.1,10.3,185,1,0,0.4,0.1,,,1.54,1851.64
5400,191056.1,10.1,200,1,0,0.4,0.1,,,1.65,2004.01
5401,191056.1,3.1,101,1,0.01,0.4,0.1,,,2.75,1013.84
5402,191056.1,11.2,241,1,0.01,0.4,0.1,,,3.68,2412.96
5403,191056.1,7.1,41,25,0.61,0.4,0.1,,,62.7,414.26
5404,191056.1,8.1,41,36,0.87,0.4,0.1,,,89.73,414.56
5405,191056.1,1.1,87,53,0.61,0.4,0.1,,,133.09,867.19
5406,191056.1,2.1,89,85,0.96,0.4,0.1,,,213.53,886.23
5407,191056.1,1.2,125,93,0.75,0.4,0.1,,,233.38,1245.21
5408,191993.1,28.1,175,30,0.17,25.1,4.6,1.25,787,1.2,38.04
5409,191993.1,12.1,231,38,0.16,25.1,4.6,1.25,787,1.51,50.22
5410,191993.1,23.1,159,39,0.25,25.1,4.6,1.25,787,1.55,34.57
5411,191993.1,27.1,147,54,0.37,25.1,4.6,1.25,787,2.15,31.96
5412,191993.1,15.1,235,54,0.23,25.1,4.6,1.25,787,2.15,51.09
5413,191993.1,3.1,72,58,0.81,25.1,4.6,1.25,787,2.31,15.65
5414,191993.1,19.1,160,64,0.4,25.1,4.6,1.25,787,2.55,34.78
5415,191993.1,16.1,67,74,1.1,25.1,4.6,1.25,787,2.95,14.57
5416,191993.1,7.1,126,77,0.61,25.1,4.6,1.25,787,3.07,27.39
5417,191993.1,22.1,39,82,2.1,25.1,4.6,1.25,787,3.27,8.48
5418,191993.1,5.1,143,82,0.57,25.1,4.6,1.25,787,3.27,31.09
5419,191993.1,4.1,305,82,0.27,25.1,4.6,1.25,787,3.27,66.3
5420,191993.1,6.1,80,87,1.09,25.1,4.6,1.25,787,3.47,17.39
5421,191993.1,13.1,139,98,0.71,25.1,4.6,1.25,787,3.9,30.22
5422,191993.1,17.1,127,101,0.8,25.1,4.6,1.25,787,4.02,27.61
5423,191993.1,1.1,102,105,1.03,25.1,4.6,1.25,787,4.18,22.17
5424,191993.1,18.1,199,117,0.59,25.1,4.6,1.25,787,4.66,43.26
5425,191993.1,9.1,57,153,2.68,25.1,4.6,1.25,787,6.1,12.39
5426,191993.1,30.1,84,158,1.88,25.1,4.6,1.25,787,6.29,18.26
5427,191993.1,14.1,87,158,1.82,25.1,4.6,1.25,787,6.29,18.91
5428,191993.1,11.1,120,175,1.46,25.1,4.6,1.25,787,6.97,26.09
5429,191993.1,20.1,86,178,2.07,25.1,4.6,1.25,787,7.09,18.7
5430,191993.1,24.1,96,182,1.9,25.1,4.6,1.25,787,7.25,20.87
5431,191995.1,95.19,141,52,0.37,26.4,2.8,1.35,801,1.97,50.36
5432,191995.1,95.02,96,74,0.77,26.4,2.8,1.35,801,2.8,34.29
5433,191995.1,95.26,164,111,0.68,26.4,2.8,1.35,801,4.2,58.57
5434,191995.1,95.05,163,118,0.72,26.4,2.8,1.35,801,4.47,58.21
5435,191995.1,95.18,388,139,0.36,26.4,2.8,1.35,801,5.27,138.57
5436,191995.1,95.01,312,151,0.48,26.4,2.8,1.35,801,5.72,111.43
5437,191995.1,95.22,91,166,1.82,26.4,2.8,1.35,801,6.29,32.5
5438,191995.1,95.24,496,197,0.4,26.4,2.8,1.35,801,7.46,177.14
5439,191995.1,95.15,449,228,0.51,26.4,2.8,1.35,801,8.64,160.36
5440,191995.1,95.07,423,292,0.69,26.4,2.8,1.35,801,11.06,151.07
5441,193316.1,12.1,45,22,0.49,16.72,2.28,1.47,809,1.32,19.74
5442,193316.1,2.1,59,37,0.63,16.72,2.28,1.47,809,2.21,25.88
5443,193316.1,14.1,70,37,0.53,16.72,2.28,1.47,809,2.21,30.7
5444,193316.1,3.7,59,51,0.86,16.72,2.28,1.47,809,3.05,25.88
5445,193316.1,26.1,47,53,1.13,16.72,2.28,1.47,809,3.17,20.61
5446,193316.1,15.1,77,63,0.82,16.72,2.28,1.47,809,3.77,33.77
5447,193316.1,28.1,82,64,0.78,16.72,2.28,1.47,809,3.83,35.96
5448,193316.1,11.1,98,74,0.76,16.72,2.28,1.47,809,4.43,42.98
5449,193316.1,13.1,59,75,1.27,16.72,2.28,1.47,809,4.49,25.88
5450,193316.1,25.1,181,76,0.42,16.72,2.28,1.47,809,4.55,79.39
5451,193316.1,6.1,69,93,1.35,16.72,2.28,1.47,809,5.56,30.26
5452,193316.1,9.1,64,107,1.67,16.72,2.28,1.47,809,6.4,28.07
5453,193316.1,5.1,139,110,0.79,16.72,2.28,1.47,809,6.58,60.96
5454,193316.1,23.1,91,114,1.25,16.72,2.28,1.47,809,6.82,39.91
5455,193316.1,4.1,90,115,1.28,16.72,2.28,1.47,809,6.88,39.47
5456,193316.1,10.1,248,119,0.48,16.72,2.28,1.47,809,7.12,108.77
5457,193316.1,27.1,147,141,0.96,16.72,2.28,1.47,809,8.43,64.47
5458,193316.1,21.1,134,152,1.13,16.72,2.28,1.47,809,9.09,58.77
5459,193316.1,7.1,167,156,0.93,16.72,2.28,1.47,809,9.33,73.25
5460,193316.1,1.1,143,160,1.12,16.72,2.28,1.47,809,9.57,62.72
5461,193316.1,16.1,180,202,1.12,16.72,2.28,1.47,809,12.08,78.95
5462,193316.1,18.1,150,288,1.92,16.72,2.28,1.47,809,17.22,65.79
5463,193316.1,17.1,180,308,1.71,16.72,2.28,1.47,809,18.42,78.95
5464,193316.1,8.1,275,535,1.95,16.72,2.28,1.47,809,32,120.61
5465,193317.1,3.1,38,44,1.16,16.9,3.7,1.38,800,2.6,10.27
5466,193317.1,19.1,45,49,1.09,16.9,3.7,1.38,800,2.9,12.16
5467,193317.1,4.1,62,74,1.19,16.9,3.7,1.38,800,4.38,16.76
5468,193317.1,10.1,92,86,0.93,16.9,3.7,1.38,800,5.09,24.86
5469,193317.1,16.1,96,92,0.96,16.9,3.7,1.38,800,5.44,25.95
5470,193317.1,20.1,89,128,1.44,16.9,3.7,1.38,800,7.57,24.05
5471,193317.1,14.1,77,145,1.88,16.9,3.7,1.38,800,8.58,20.81
5472,193317.1,5.1,117,159,1.36,16.9,3.7,1.38,800,9.41,31.62
5473,193317.1,12.1,246,201,0.82,16.9,3.7,1.38,800,11.89,66.49
5474,193317.1,15.1,298,323,1.08,16.9,3.7,1.38,800,19.11,80.54
5475,193317.1,9.1,296,434,1.47,16.9,3.7,1.38,800,25.68,80
5476,193317.1,2.1,277,625,2.26,16.9,3.7,1.38,800,36.98,74.86
5477,193332.1,12.1,447,17,0.04,24.46,7.99,1.37,763,0.7,55.94
5478,193332.1,1.1,133,27,0.2,24.46,7.99,1.37,763,1.1,16.65
5479,193332.1,4.1,103,65,0.63,24.46,7.99,1.37,763,2.66,12.89
5480,193332.1,13.1,104,96,0.92,24.46,7.99,1.37,763,3.92,13.02
5481,193332.1,3.1,138,125,0.91,24.46,7.99,1.37,763,5.11,17.27
5482,193332.1,11.1,178,128,0.72,24.46,7.99,1.37,763,5.23,22.28
5483,193332.1,5.1,111,130,1.17,24.46,7.99,1.37,763,5.31,13.89
5484,193332.1,14.1,133,139,1.05,24.46,7.99,1.37,763,5.68,16.65
5485,193332.1,2.1,120,142,1.18,24.46,7.99,1.37,763,5.81,15.02
5486,193332.1,8.1,141,180,1.28,24.46,7.99,1.37,763,7.36,17.65
5487,193333.1,2.1,78,45,0.58,10.94,3.32,1.33,737,4.11,23.49
5488,193333.1,7.1,83,51,0.61,10.94,3.32,1.33,737,4.66,25
5489,193333.1,1.2,54,54,1,10.94,3.32,1.33,737,4.94,16.27
5490,193333.1,4.1,93,61,0.66,10.94,3.32,1.33,737,5.58,28.01
5491,193333.1,5.1,113,73,0.65,10.94,3.32,1.33,737,6.67,34.04
5492,193333.1,1.1,62,74,1.19,10.94,3.32,1.33,737,6.76,18.67
5493,193360.1,10.1,83,26,0.31,5.2,0.66,1.34,773,4.96,125.5
5494,193360.1,3.1,97,32,0.33,5.2,0.66,1.34,773,6.11,146.61
5495,193360.1,4.1,59,47,0.8,5.2,0.66,1.34,773,9.04,89.01
5496,193360.1,6.1,299,194,0.65,5.2,0.66,1.34,773,37.3,452.35
5497,193360.1,18.1,502,268,0.53,5.2,0.66,1.34,773,51.48,760.96
5498,193360.1,7.1,378,313,0.83,5.2,0.66,1.34,773,60.2,573.07
5499,193361.1,18.1,89,15,0.17,40.44,8.09,1.31,827,0.37,10.98
5500,193361.1,9.1,39,24,0.62,40.44,8.09,1.31,827,0.59,4.76
5501,193361.1,2.1,49,37,0.76,40.44,8.09,1.31,827,0.92,6.05
5502,193361.1,12.1,46,42,0.91,40.44,8.09,1.31,827,1.04,5.74
5503,193361.1,16.1,45,52,1.15,40.44,8.09,1.31,827,1.28,5.58
5504,193361.1,8.1,51,54,1.05,40.44,8.09,1.31,827,1.33,6.29
5505,193361.1,15.1,50,57,1.16,40.44,8.09,1.31,827,1.42,6.13
5506,193361.1,1.1,111,64,0.58,40.44,8.09,1.31,827,1.59,13.72
5507,193361.1,10.1,63,79,1.25,40.44,8.09,1.31,827,1.95,7.78
5508,193361.1,11.1,95,80,0.84,40.44,8.09,1.31,827,1.97,11.7
5509,193361.1,7.1,108,101,0.94,40.44,8.09,1.31,827,2.51,13.35
5510,193361.1,13.1,26,108,4.22,40.44,8.09,1.31,827,2.68,3.18
5511,193361.1,5.1,169,135,0.8,40.44,8.09,1.31,827,3.33,20.89
5512,193361.1,3.1,336,187,0.56,40.44,8.09,1.31,827,4.62,41.51
5513,193361.1,4.1,414,230,0.55,40.44,8.09,1.31,827,5.68,51.22
5514,193363.1,2.1,50,22,0.44,1.84,0.58,>,>,11.86,86.06
